,index,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,lot1_surface_carrez,lot2_surface_carrez,lot3_surface_carrez,lot4_surface_carrez,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude,année,mois,duplicated
766730,2319159,2018-1008018,2018-04-11,Vente,1212600.0,9.0,,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,,106.62,,,,4,2.0,Appartement,105.0,6.0,,,,2.312505,48.887383,2018,4,False
766732,2319162,2018-1008021,2018-04-09,Vente,230000.0,99.0,,RUE DES MOINES,6401,75017.0,75117,Paris 17e Arrondissement,75,34.0,,,,,2,2.0,Appartement,34.0,2.0,,,,2.322443,48.892773,2018,4,False
766734,2319167,2018-1008024,2018-04-13,Vente,625000.0,13.0,B,AV STEPHANE MALLARME,9088,75017.0,75117,Paris 17e Arrondissement,75,71.03,,,,,2,2.0,Appartement,70.0,3.0,,,,2.2930189999999997,48.886229,2018,4,False
766735,2319168,2018-1008025,2018-04-04,Vente,186000.0,91.0,,RUE DE LA JONQUIERE,5273,75017.0,75117,Paris 17e Arrondissement,75,21.36,,,,,1,2.0,Appartement,24.0,1.0,,,,2.317205,48.89492,2018,4,False
766736,2319171,2018-1008027,2018-04-11,Vente,799100.0,87.0,,RUE LEMERCIER,5503,75017.0,75117,Paris 17e Arrondissement,75,,73.04,,,,2,2.0,Appartement,72.0,4.0,,,,2.3199080000000003,48.88856,2018,4,False
766737,2319172,2018-1008028,2018-04-04,Vente,306300.0,49.0,,RUE TRUFFAUT,9487,75017.0,75117,Paris 17e Arrondissement,75,26.8,,,,,1,2.0,Appartement,30.0,1.0,,,,2.320118,48.886492,2018,4,False
766738,2319173,2018-1008029,2018-04-17,Vente,1682300.0,172.0,,BD BERTHIER,0913,75017.0,75117,Paris 17e Arrondissement,75,167.45,,,,,2,2.0,Appartement,167.0,7.0,,,,2.294193,48.886362,2018,4,False
766739,2319174,2018-1008030,2018-04-11,Vente,1520000.0,82.0,,BD DES BATIGNOLLES,0719,75017.0,75117,Paris 17e Arrondissement,75,138.01,,,,,2,2.0,Appartement,142.0,5.0,,,,2.318029,48.882290999999995,2018,4,False
766740,2319175,2018-1008031,2018-04-10,Vente,400000.0,6.0,,RUE DE LEVIS,5642,75017.0,75117,Paris 17e Arrondissement,75,47.15,,,,,2,2.0,Appartement,45.0,2.0,,,,2.3165880000000003,48.881887,2018,4,False
766743,2319209,2018-1008036,2018-04-23,Vente,180000.0,7.0,,RUE SAINT JEAN,8651,75017.0,75117,Paris 17e Arrondissement,75,20.14,,,,,2,2.0,Appartement,20.0,1.0,,,,2.32435,48.888684999999995,2018,4,False
766745,2319211,2018-1008038,2018-03-28,Vente,285000.0,10.0,,RUE LEBOUTEUX,5429,75017.0,75117,Paris 17e Arrondissement,75,,,,,,2,2.0,Appartement,30.0,1.0,,,,2.315904,48.883587,2018,3,False
766746,2319212,2018-1008039,2018-04-03,Vente,660400.0,22.0,,AV CARNOT,1556,75017.0,75117,Paris 17e Arrondissement,75,53.51,,,,,3,2.0,Appartement,54.0,2.0,,,,2.293114,48.876443,2018,4,False
766747,2319213,2018-1008040,2018-03-29,Vente,567553.0,75.0,,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,92.04,,,,,1,2.0,Appartement,92.0,4.0,,,,2.302605,48.886705,2018,3,False
766748,2319214,2018-1008041,2018-04-17,Vente,205000.0,75.0,,RUE POUCHET,7766,75017.0,75117,Paris 17e Arrondissement,75,24.19,,,,,2,2.0,Appartement,28.0,1.0,,,,2.321383,48.89609,2018,4,False
766749,2319215,2018-1008042,2018-04-13,Vente,161000.0,40.0,,RUE BERZELIUS,0930,75017.0,75117,Paris 17e Arrondissement,75,23.28,,,,,1,2.0,Appartement,24.0,1.0,,,,2.3194779999999997,48.893640000000005,2018,4,False
766750,2319216,2018-1008043,2018-04-12,Vente,300000.0,13.0,,AV DE CLICHY,2112,75017.0,75117,Paris 17e Arrondissement,75,66.83,,,,,2,2.0,Appartement,72.0,4.0,,,,2.326389,48.884674,2018,4,False
766752,2319219,2018-1008045,2018-04-27,Vente,750770.0,67.0,,RUE DE TOCQUEVILLE,9330,75017.0,75117,Paris 17e Arrondissement,75,75.5,,,,,1,2.0,Appartement,82.0,3.0,,,,2.308585,48.886244,2018,4,False
766753,2319220,2018-1008046,2018-04-11,Vente,231000.0,13.0,,RUE DULONG,2980,75017.0,75117,Paris 17e Arrondissement,75,20.73,,,,,1,2.0,Appartement,16.0,2.0,,,,2.317392,48.883786,2018,4,False
766755,2319222,2018-1008048,2018-04-23,Vente,123000.0,10.0,,RUE DE LA FELICITE,3549,75017.0,75117,Paris 17e Arrondissement,75,15.42,,,,,1,2.0,Appartement,16.0,1.0,,,,2.310048,48.886672999999995,2018,4,False
766756,2319224,2018-1008050,2018-04-24,Vente,460000.0,3.0,,VLA DE LA TERRASSE,9210,75017.0,75117,Paris 17e Arrondissement,75,33.59,,,,,2,2.0,Appartement,34.0,2.0,,,,2.314109,48.882666,2018,4,False
766757,2319225,2018-1008051,2018-04-23,Vente,1245000.0,12.0,,RUE DENIS POISSON,2694,75017.0,75117,Paris 17e Arrondissement,75,,99.23,,,,2,2.0,Appartement,97.0,5.0,,,,2.288015,48.877328999999996,2018,4,False
766758,2319226,2018-1008052,2018-04-20,Vente,518207.0,194.0,,BD MALESHERBES,5951,75017.0,75117,Paris 17e Arrondissement,75,53.92,,,,,1,2.0,Appartement,54.0,3.0,,,,2.304657,48.889103999999996,2018,4,False
766759,2319229,2018-1008054,2018-04-26,Vente,215000.0,56.0,,RUE SAUFFROY,8832,75017.0,75117,Paris 17e Arrondissement,75,25.01,,,,,1,2.0,Appartement,26.0,2.0,,,,2.3223,48.8929,2018,4,False
766760,2319230,2018-1008055,2018-04-20,Vente,270000.0,128.0,,RUE LEGENDRE,5473,75017.0,75117,Paris 17e Arrondissement,75,34.78,,,,,1,2.0,Appartement,37.0,1.0,,,,2.322435,48.888709000000006,2018,4,False
766761,2319231,2018-1008056,2018-04-10,Vente,1843900.0,16.0,,RUE ALPHONSE DE NEUVILLE,0235,75017.0,75117,Paris 17e Arrondissement,75,172.2,,,,,1,2.0,Appartement,168.0,6.0,,,,2.3025330000000004,48.886111,2018,4,False
766762,2319232,2018-1008057,2018-04-23,Vente,110000.0,40.0,,RUE DULONG,2980,75017.0,75117,Paris 17e Arrondissement,75,13.0,,,,,1,2.0,Appartement,9.0,1.0,,,,2.3170439999999997,48.884815,2018,4,False
766763,2319233,2018-1008058,2018-04-10,Vente,440000.0,187.0,,RUE LEGENDRE,5473,75017.0,75117,Paris 17e Arrondissement,75,51.48,,,,,2,2.0,Appartement,54.0,3.0,,,,2.326405,48.89247,2018,4,False
766764,2319234,2018-1008059,2018-04-25,Vente,412000.0,105.0,,RUE SAUSSURE,8847,75017.0,75117,Paris 17e Arrondissement,75,39.6,,,,,2,2.0,Appartement,36.0,2.0,,,,2.3113599999999996,48.887518,2018,4,False
766765,2319238,2018-1008062,2018-04-23,Vente,890000.0,7.0,,RUE MARCEL RENAULT,6007,75017.0,75117,Paris 17e Arrondissement,75,75.55,,,,,2,2.0,Appartement,78.0,4.0,,,,2.292744,48.879697,2018,4,False
766766,2319239,2018-1008063,2018-05-02,Vente,712000.0,71.0,,RUE GUY MOQUET,4440,75017.0,75117,Paris 17e Arrondissement,75,,73.57,,,,2,2.0,Appartement,74.0,3.0,,,,2.326645,48.893026,2018,5,False
766767,2319240,2018-1008064,2018-04-12,Vente,89000.0,22.0,,RUE DES EPINETTES,3305,75017.0,75117,Paris 17e Arrondissement,75,10.63,,,,,1,2.0,Appartement,15.0,1.0,,,,2.322612,48.895074,2018,4,False
766768,2319242,2018-1008066,2018-04-13,Vente,1361000.0,18.0,,RUE JACQUEMONT,4776,75017.0,75117,Paris 17e Arrondissement,75,,,,,,4,2.0,Appartement,113.0,5.0,,,,2.32211,48.887794,2018,4,False
766769,2319243,2018-1008067,2018-04-10,Vente,352000.0,119.0,,RUE SAUSSURE,8847,75017.0,75117,Paris 17e Arrondissement,75,44.11,,,,,1,2.0,Appartement,35.0,1.0,,,,2.309123,48.888416,2018,4,False
766770,2319244,2018-1008068,2018-04-16,Vente,1132500.0,201.0,,BD MALESHERBES,5951,75017.0,75117,Paris 17e Arrondissement,75,,105.0,,,,2,2.0,Appartement,103.0,4.0,,,,2.303784,48.889088,2018,4,False
766771,2319245,2018-1008069,2018-04-25,Vente,390000.0,36.0,,RUE DULONG,2980,75017.0,75117,Paris 17e Arrondissement,75,,,,,,1,2.0,Appartement,40.0,2.0,,,,2.317141,48.884661,2018,4,False
766772,2319248,2018-1008071,2018-04-20,Vente,220000.0,22.0,,RUE DU DOCTEUR HEULIN,2840,75017.0,75117,Paris 17e Arrondissement,75,21.85,,,,,1,2.0,Appartement,23.0,1.0,,,,2.32362,48.890169,2018,4,False
766773,2319249,2018-1008072,2018-04-26,Vente,567290.0,20.0,,RUE SAUSSURE,8847,75017.0,75117,Paris 17e Arrondissement,75,53.2,,,,,2,2.0,Appartement,43.0,3.0,,,,2.316867,48.883959000000004,2018,4,False
766774,2319250,2018-1008073,2018-04-10,Vente,580000.0,24.0,,RUE LEMERCIER,5503,75017.0,75117,Paris 17e Arrondissement,75,,58.59,,,,2,2.0,Appartement,57.0,3.0,,,,2.324221,48.886348999999996,2018,4,False
766775,2319251,2018-1008074,2018-04-25,Vente,187000.0,38.0,,RUE DES MOINES,6401,75017.0,75117,Paris 17e Arrondissement,75,19.07,,,,,1,2.0,Appartement,15.0,1.0,,,,2.320057,48.889115000000004,2018,4,False
766776,2319254,2018-1008076,2018-04-17,Vente,150000.0,28.0,,RUE TRUFFAUT,9487,75017.0,75117,Paris 17e Arrondissement,75,34.28,,,,,2,2.0,Appartement,35.0,2.0,,,,2.322552,48.885587,2018,4,False
766777,2319255,2018-1008077,2018-04-12,Vente,1699000.0,29.0,,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,,169.6,,,,2,2.0,Appartement,162.0,6.0,,,,2.30974,48.887655,2018,4,False
766778,2319256,2018-1008078,2018-04-16,Vente,190000.0,18.0,,RUE DES EPINETTES,3305,75017.0,75117,Paris 17e Arrondissement,75,,25.78,,,,2,2.0,Appartement,27.0,2.0,,,,2.322435,48.894909000000006,2018,4,False
766779,2319257,2018-1008079,2018-04-17,Vente,675000.0,8.0,,RUE LECLUSE,5447,75017.0,75117,Paris 17e Arrondissement,75,73.06,,,,,1,2.0,Appartement,70.0,4.0,,,,2.325879,48.883852000000005,2018,4,False
766780,2319258,2018-1008080,2018-04-24,Vente,99000.0,27.0,,RUE GAUTHEY,3992,75017.0,75117,Paris 17e Arrondissement,75,9.07,,,,,1,2.0,Appartement,10.0,1.0,,,,2.320647,48.892202000000005,2018,4,False
766781,2319259,2018-1008081,2018-04-13,Vente,761000.0,21.0,,RUE D ARMAILLE,0446,75017.0,75117,Paris 17e Arrondissement,75,64.4,,,,,1,2.0,Appartement,60.0,4.0,,,,2.2910220000000003,48.87825,2018,4,False
766782,2319260,2018-1008082,2018-04-27,Vente,255000.0,39.0,,RUE DE CHAZELLES,1959,75017.0,75117,Paris 17e Arrondissement,75,21.87,,,,,2,2.0,Appartement,22.0,2.0,,,,2.3058,48.880888,2018,4,False
766783,2319261,2018-1008083,2018-04-10,Vente,661000.0,44.0,,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,61.01,,,,,1,2.0,Appartement,48.0,3.0,,,,2.305847,48.887879,2018,4,False
766784,2319264,2018-1008085,2018-04-16,Vente,335000.0,5.0,,RUE LAUGIER,5391,75017.0,75117,Paris 17e Arrondissement,75,26.9,,,,,1,2.0,Appartement,27.0,2.0,,,,2.297232,48.879630999999996,2018,4,False
766786,2319268,2018-1008088,2018-04-17,Vente,195000.0,27.0,,RUE SAUSSURE,8847,75017.0,75117,Paris 17e Arrondissement,75,21.91,,,,,2,2.0,Appartement,10.0,1.0,,,,2.3159970000000003,48.884251,2018,4,False
766787,2319269,2018-1008089,2018-04-20,Vente,785000.0,33.0,,RUE DAUTANCOURT,2597,75017.0,75117,Paris 17e Arrondissement,75,94.23,,,,,3,2.0,Appartement,88.0,4.0,,,,2.325066,48.890389,2018,4,False
766788,2319273,2018-1008092,2018-04-20,Vente,639550.0,114.0,,RUE DES MOINES,6401,75017.0,75117,Paris 17e Arrondissement,75,,61.37,,,,2,2.0,Appartement,60.0,3.0,,,,2.323384,48.892812,2018,4,False
766789,2319274,2018-1008093,2018-04-16,Vente,186000.0,46.0,,RUE GAUTHEY,3992,75017.0,75117,Paris 17e Arrondissement,75,20.9,,,,,1,2.0,Appartement,21.0,1.0,,,,2.32179,48.892965999999994,2018,4,False
766790,2319275,2018-1008094,2018-04-23,Vente,530200.0,92.0,,RUE DE TOCQUEVILLE,9330,75017.0,75117,Paris 17e Arrondissement,75,,49.01,,,,2,2.0,Appartement,50.0,3.0,,,,2.30919,48.886509000000004,2018,4,False
766791,2319276,2018-1008095,2018-04-23,Vente,480000.0,123.0,,RUE DE ROME,8339,75017.0,75117,Paris 17e Arrondissement,75,41.03,,,,,1,2.0,Appartement,21.0,1.0,,,,2.317312,48.884836,2018,4,False
766792,2319277,2018-1008096,2018-04-19,Vente,1074000.0,150.0,B,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,106.79,,,,,2,2.0,Appartement,103.0,4.0,,,,2.2936400000000003,48.883466999999996,2018,4,False
766793,2319278,2018-1008097,2018-04-19,Vente,109000.0,13.0,,RUE LA CONDAMINE,5228,75017.0,75117,Paris 17e Arrondissement,75,,,,,,1,2.0,Appartement,19.0,1.0,,,,2.324068,48.887339000000004,2018,4,False
766794,2319279,2018-1008098,2018-04-24,Vente,225000.0,182.0,,AV DE CLICHY,2112,75017.0,75117,Paris 17e Arrondissement,75,26.23,,,,,2,2.0,Appartement,25.0,2.0,,,,2.3165270000000002,48.893027000000004,2018,4,False
766795,2319280,2018-1008099,2018-04-26,Vente,1160000.0,36.0,,BD GOUVION ST CYR,4252,75017.0,75117,Paris 17e Arrondissement,75,125.06,,,,,3,2.0,Appartement,116.0,5.0,,,,2.28704,48.883092,2018,4,False
766796,2319282,2018-1008101,2018-04-19,Vente,670000.0,94.0,,BD DES BATIGNOLLES,0719,75017.0,75117,Paris 17e Arrondissement,75,,59.37,,,,2,2.0,Appartement,54.0,3.0,,,,2.317393,48.881831,2018,4,False
766797,2319283,2018-1008102,2018-04-17,Vente,396000.0,6.0,B,RUE DES MOINES,6401,75017.0,75117,Paris 17e Arrondissement,75,40.17,,,,,2,2.0,Appartement,46.0,3.0,,,,2.318391,48.887440999999995,2018,4,False
766798,2319285,2018-1008104,2018-04-20,Vente,390000.0,5.0,,RUE DU DOBROPOL,2813,75017.0,75117,Paris 17e Arrondissement,75,,39.49,,,,2,2.0,Appartement,39.0,2.0,,,,2.285618,48.882615,2018,4,False
766799,2319286,2018-1008105,2018-04-09,Vente,439500.0,77.0,,RUE LA CONDAMINE,5228,75017.0,75117,Paris 17e Arrondissement,75,,43.65,,,,2,2.0,Appartement,43.0,3.0,,,,2.319772,48.884463000000004,2018,4,False
766800,2319289,2018-1008107,2018-04-30,Vente,1590000.0,13.0,,RUE LEON COGNIET,5538,75017.0,75117,Paris 17e Arrondissement,75,129.02,,,,,1,2.0,Appartement,135.0,5.0,,,,2.3021700000000003,48.881331,2018,4,False
766802,2319293,2018-1008110,2018-05-03,Vente,440000.0,39.0,,RUE BOURSAULT,1214,75017.0,75117,Paris 17e Arrondissement,75,48.04,,,,,2,2.0,Appartement,53.0,3.0,,,,2.31894,48.884645,2018,5,False
766803,2319296,2018-1008112,2018-04-09,Vente,245000.0,43.0,,RUE SAINT FERDINAND,8606,75017.0,75117,Paris 17e Arrondissement,75,21.2,,,,,1,2.0,Appartement,21.0,1.0,,,,2.287014,48.877385,2018,4,False
766804,2319297,2018-1008113,2018-04-13,Vente,795000.0,2.0,,PL CHARLES FILLION,1830,75017.0,75117,Paris 17e Arrondissement,75,,,,,,2,2.0,Appartement,67.0,4.0,,,,2.317845,48.887473,2018,4,False
766805,2319300,2018-1008115,2018-04-25,Vente,2030000.0,78.0,,BD DE COURCELLES,2386,75017.0,75117,Paris 17e Arrondissement,75,155.54,,,,,2,2.0,Appartement,148.0,4.0,,,,2.305905,48.880113,2018,4,False
766806,2319301,2018-1008116,2018-05-02,Vente,1067000.0,3.0,,SQ CLAUDE DEBUSSY,2074,75017.0,75117,Paris 17e Arrondissement,75,,89.49,,,,2,2.0,Appartement,90.0,4.0,,,,2.313329,48.884402,2018,5,False
766807,2319307,2018-1008118,2018-04-26,Vente,288200.0,18.0,,RUE GALVANI,3931,75017.0,75117,Paris 17e Arrondissement,75,29.28,,,,,2,2.0,Appartement,30.0,2.0,,,,2.290526,48.884178999999996,2018,4,False
766809,2319311,2018-1008121,2018-04-17,Vente,437000.0,10.0,,RUE CLAUDE POUILLET,2082,75017.0,75117,Paris 17e Arrondissement,75,41.87,,,,,4,2.0,Appartement,62.0,2.0,,,,2.3155200000000002,48.883823,2018,4,False
766810,2319312,2018-1008122,2018-04-18,Vente,500000.0,67.0,,RUE DE LEVIS,5642,75017.0,75117,Paris 17e Arrondissement,75,46.27,,,,,1,2.0,Appartement,45.0,2.0,,,,2.312723,48.884002,2018,4,False
766811,2319318,2018-1008125,2018-04-25,Vente,984200.0,168.0,B,RUE CARDINET,1550,75017.0,75117,Paris 17e Arrondissement,75,113.51,,,,,1,2.0,Appartement,115.0,5.0,,,,2.317271,48.890041,2018,4,False
766812,2319319,2018-1008126,2018-04-25,Vente,140000.0,47.0,B,AV DE CLICHY,2112,75017.0,75117,Paris 17e Arrondissement,75,23.85,,,,,1,2.0,Appartement,22.0,1.0,,,,2.324759,48.886758,2018,4,False
766813,2319324,2018-1008129,2018-04-16,Vente,420000.0,7.0,,RUE LA CONDAMINE,5228,75017.0,75117,Paris 17e Arrondissement,75,41.63,,,,,1,2.0,Appartement,42.0,2.0,,,,2.324489,48.887426,2018,4,False
766814,2319325,2018-1008130,2018-05-04,Vente,364520.0,54.0,,RUE DAVY,2610,75017.0,75117,Paris 17e Arrondissement,75,32.38,,,,,2,2.0,Appartement,30.0,2.0,,,,2.323146,48.891829,2018,5,False
766816,2319327,2018-1008132,2018-05-07,Vente,650000.0,6.0,,RUE ROGER BACON,8306,75017.0,75117,Paris 17e Arrondissement,75,68.0,,,,,1,2.0,Appartement,67.0,3.0,,,,2.289206,48.882342,2018,5,False
766817,2319328,2018-1008133,2018-04-27,Vente,845000.0,32.0,,PL ST FERDINAND,8605,75017.0,75117,Paris 17e Arrondissement,75,70.42,,,,,1,2.0,Appartement,70.0,3.0,,,,2.287636,48.878170000000004,2018,4,False
766818,2319329,2018-1008134,2018-04-18,Vente,550000.0,18.0,,RUE BIOT,0976,75017.0,75117,Paris 17e Arrondissement,75,57.94,,,,,1,2.0,Appartement,56.0,3.0,,,,2.326163,48.884508000000004,2018,4,False
766819,2319330,2018-1008135,2018-04-25,Vente,175000.0,5.0,,RUE TROYON,9479,75017.0,75117,Paris 17e Arrondissement,75,14.29,,,,,1,2.0,Appartement,10.0,1.0,,,,2.295343,48.875842,2018,4,False
766820,2319331,2018-1008136,2018-05-04,Vente,1055000.0,10.0,,RUE LE CHATELIER,5439,75017.0,75117,Paris 17e Arrondissement,75,,95.83,,,,2,2.0,Appartement,96.0,5.0,,,,2.295984,48.88576,2018,5,False
766821,2319332,2018-1008137,2018-04-19,Vente,380000.0,15.0,,RUE LECHAPELAIS,5437,75017.0,75117,Paris 17e Arrondissement,75,,40.87,,,,2,2.0,Appartement,35.0,2.0,,,,2.325354,48.885653000000005,2018,4,False
766822,2319333,2018-1008138,2018-04-27,Vente,417301.0,3.0,,RUE EMILE ALLEZ,3205,75017.0,75117,Paris 17e Arrondissement,75,45.93,,,,,2,2.0,Appartement,45.0,2.0,,,,2.2888479999999998,48.883264000000004,2018,4,False
766823,2319334,2018-1008139,2018-05-02,Vente,450000.0,4.0,,VLA COMPOINT,2257,75017.0,75117,Paris 17e Arrondissement,75,,49.0,,,,2,2.0,Appartement,47.0,2.0,,,,2.323642,48.891834,2018,5,False
766824,2319335,2018-1008140,2018-04-20,Vente,170000.0,54.0,,RUE GAUTHEY,3992,75017.0,75117,Paris 17e Arrondissement,75,,,,,,2,2.0,Appartement,24.0,2.0,,,,2.3221689999999997,48.893376,2018,4,False
766826,2319337,2018-1008142,2018-04-27,Vente,800000.0,72.0,,RUE BOURSAULT,1214,75017.0,75117,Paris 17e Arrondissement,75,80.7,,,,,2,2.0,Appartement,85.0,4.0,,,,2.318139,48.886066,2018,4,False
766827,2319338,2018-1008143,2018-05-03,Vente,790000.0,11.0,B,RUE LEMERCIER,5503,75017.0,75117,Paris 17e Arrondissement,75,,73.44,,,,2,2.0,Appartement,75.0,4.0,,,,2.324448,48.885703,2018,5,False
766828,2319339,2018-1008144,2018-04-24,Vente,698000.0,5.0,,RUE ALFRED ROLL,0185,75017.0,75117,Paris 17e Arrondissement,75,73.54,,,,,2,2.0,Appartement,74.0,3.0,,,,2.300131,48.887372,2018,4,False
766829,2319340,2018-1008145,2018-04-23,Vente,195000.0,41.0,,RUE SAUSSURE,8847,75017.0,75117,Paris 17e Arrondissement,75,17.41,,,,,1,2.0,Appartement,16.0,2.0,,,,2.315269,48.884932,2018,4,False
766830,2319341,2018-1008146,2018-04-26,Vente,291600.0,57.0,,RUE NOLLET,6803,75017.0,75117,Paris 17e Arrondissement,75,,,,,,1,2.0,Appartement,36.0,2.0,,,,2.320928,48.886965000000004,2018,4,False
766831,2319342,2018-1008147,2018-04-20,Vente,597000.0,186.0,,BD MALESHERBES,5951,75017.0,75117,Paris 17e Arrondissement,75,,57.59,,,,2,2.0,Appartement,56.0,3.0,,,,2.304768,48.888397999999995,2018,4,False
766832,2319343,2018-1008148,2018-04-20,Vente,279000.0,46.0,,RUE GAUTHEY,3992,75017.0,75117,Paris 17e Arrondissement,75,29.1,,,,,2,2.0,Appartement,30.0,2.0,,,,2.32179,48.892965999999994,2018,4,False
766833,2319344,2018-1008149,2018-05-07,Vente,272170.0,15.0,,BD GOUVION ST CYR,4252,75017.0,75117,Paris 17e Arrondissement,75,22.35,,,,,1,2.0,Appartement,36.0,1.0,,,,2.2901569999999998,48.884322,2018,5,False
766834,2319347,2018-1008151,2018-05-07,Vente,550000.0,12.0,,RUE CLAIRAUT,2063,75017.0,75117,Paris 17e Arrondissement,75,47.76,,,,,1,2.0,Appartement,40.0,2.0,,,,2.3207009999999997,48.88928,2018,5,False
766835,2319348,2018-1008152,2018-04-25,Vente,125000.0,20.0,B,RUE EMILE LEVEL,3246,75017.0,75117,Paris 17e Arrondissement,75,13.57,,,,,1,2.0,Appartement,13.0,1.0,,,,2.318565,48.893245,2018,4,False
766836,2319350,2018-1008154,2018-04-23,Vente,230000.0,35.0,,RUE BERZELIUS,0930,75017.0,75117,Paris 17e Arrondissement,75,27.56,,,,,1,2.0,Appartement,28.0,2.0,,,,2.3191330000000003,48.893904,2018,4,False
766837,2319351,2018-1008155,2018-04-24,Vente,325500.0,7.0,,RUE DES DAMES,2523,75017.0,75117,Paris 17e Arrondissement,75,,,,,,2,2.0,Appartement,36.0,2.0,,,,2.3259529999999997,48.885228999999995,2018,4,False
766838,2319352,2018-1008156,2018-04-20,Vente,1450215.0,5.0,,RUE VILLARET DE JOYEUSE,9817,75017.0,75117,Paris 17e Arrondissement,75,,134.96,,,,2,2.0,Appartement,134.0,5.0,,,,2.289365,48.876808000000004,2018,4,False
766839,2319355,2018-1008158,2018-04-25,Vente,586000.0,29.0,,RUE DES BATIGNOLLES,0720,75017.0,75117,Paris 17e Arrondissement,75,,54.77,,,,2,2.0,Appartement,56.0,3.0,,,,2.320822,48.884567,2018,4,False
766840,2319359,2018-1008160,2018-04-20,Vente,294605.0,39.0,,RUE PIERRE DEMOURS,7426,75017.0,75117,Paris 17e Arrondissement,75,90.6,,,,,1,2.0,Appartement,105.0,4.0,,,,2.296665,48.882431,2018,4,False
766841,2319365,2018-1008163,2018-04-27,Vente,1037600.0,23.0,,RUE FOURCROY,3767,75017.0,75117,Paris 17e Arrondissement,75,88.84,,,,,1,2.0,Appartement,95.0,4.0,,,,2.297746,48.881226,2018,4,False
766842,2319369,2018-1008165,2018-04-25,Vente,345000.0,66.0,,RUE RENNEQUIN,8149,75017.0,75117,Paris 17e Arrondissement,75,30.06,,,,,1,2.0,Appartement,27.0,2.0,,,,2.294928,48.884307,2018,4,False
766843,2319371,2018-1008167,2018-05-02,Vente,543400.0,81.0,,RUE TRUFFAUT,9487,75017.0,75117,Paris 17e Arrondissement,75,,48.26,,,,2,2.0,Appartement,45.0,3.0,,,,2.3174669999999997,48.888076,2018,5,False
766844,2319373,2018-1008169,2018-04-27,Vente,90000.0,20.0,B,RUE EMILE LEVEL,3246,75017.0,75117,Paris 17e Arrondissement,75,11.51,,,,,1,2.0,Appartement,12.0,1.0,,,,2.318565,48.893245,2018,4,False
766845,2319375,2018-1008170,2018-04-30,Vente,600000.0,3.0,,RUE LACAILLE,5216,75017.0,75117,Paris 17e Arrondissement,75,,81.3,,,,2,2.0,Appartement,81.0,2.0,,,,2.324791,48.893094,2018,4,False
766846,2319376,2018-1008171,2018-04-19,Vente,185000.0,5.0,,RUE LEBOUTEUX,5429,75017.0,75117,Paris 17e Arrondissement,75,13.92,,,,,1,2.0,Appartement,11.0,1.0,,,,2.316465,48.883286,2018,4,False
766847,2319377,2018-1008172,2018-05-02,Vente,150000.0,38.0,,RUE LEGENDRE,5473,75017.0,75117,Paris 17e Arrondissement,75,18.23,,,,,1,2.0,Appartement,18.0,2.0,,,,2.31517,48.884147,2018,5,False
766848,2319378,2018-1008173,2018-04-30,Vente,2077228.0,112.0,,RUE NOLLET,6803,75017.0,75117,Paris 17e Arrondissement,75,,,,,,10,2.0,Appartement,203.0,7.0,,,,2.317804,48.889224,2018,4,False
766849,2319379,2018-1008174,2018-05-03,Vente,300000.0,87.0,,RUE DES MOINES,6401,75017.0,75117,Paris 17e Arrondissement,75,44.15,,,,,2,2.0,Appartement,45.0,3.0,,,,2.322022,48.89203,2018,5,False
766851,2319381,2018-1008176,2018-05-03,Vente,215600.0,19.0,,RUE DES DAMES,2523,75017.0,75117,Paris 17e Arrondissement,75,,,,,,2,2.0,Appartement,19.0,1.0,,,,2.3248849999999996,48.884687,2018,5,False
766852,2319382,2018-1008177,2018-04-26,Vente,733100.0,104.0,,AV DE VILLIERS,9841,75017.0,75117,Paris 17e Arrondissement,75,57.43,,,,,2,2.0,Appartement,60.0,3.0,,,,2.299506,48.884931,2018,4,False
766853,2319383,2018-1008178,2018-05-04,Vente,955100.0,22.0,,RUE PONCELET,7593,75017.0,75117,Paris 17e Arrondissement,75,,83.18,,,,2,2.0,Appartement,100.0,4.0,,,,2.2976799999999997,48.87923,2018,5,False
766855,2319385,2018-1008180,2018-04-20,Vente,100210.0,48.0,,RUE GAUTHEY,3992,75017.0,75117,Paris 17e Arrondissement,75,13.1,,,,,1,2.0,Appartement,17.0,2.0,,,,2.32185,48.893035,2018,4,False
766856,2319386,2018-1008181,2018-04-27,Vente,198600.0,145.0,,AV DE CLICHY,2112,75017.0,75117,Paris 17e Arrondissement,75,21.57,,,,,1,2.0,Appartement,32.0,1.0,,,,2.318811,48.89114,2018,4,False
